type,verb,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,date,frameRate,expName,participant,
arm,WASH,Arm,arm,0,35,35,37,0,0,0,0,7,3.237,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,WASH,Leg,leg,0,35,35,37,0,1,1,1,1,4.091,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,WASH,,,0,35,35,37,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKATE,Arm,arm,0,36,36,57,0,0,0,0,1,5.385,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKATE,Leg,leg,0,36,36,57,0,1,1,1,7,2.474,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKATE,,,0,36,36,57,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,STIR,Arm,arm,0,37,37,35,0,0,0,0,7,6.286,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,STIR,Leg,leg,0,37,37,35,0,1,1,1,3,2.907,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,STIR,,,0,37,37,35,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SPRINT,Arm,arm,0,38,38,61,0,0,0,0,2,6.546,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SPRINT,Leg,leg,0,38,38,61,0,1,1,1,7,1.968,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SPRINT,,,0,38,38,61,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WADE,Arm,arm,0,39,39,76,0,0,0,0,7,4.769,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WADE,Leg,leg,0,39,39,76,0,1,1,1,4,5.606,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WADE,,,0,39,39,76,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PUNCH,Arm,arm,0,40,40,25,0,0,0,0,7,2.783,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PUNCH,Leg,leg,0,40,40,25,0,1,1,1,1,2.271,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PUNCH,,,0,40,40,25,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKIP,Arm,arm,0,41,41,58,0,0,0,0,2,11.268,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKIP,Leg,leg,0,41,41,58,0,1,1,1,7,3.108,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SKIP,,,0,41,41,58,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WALK,Arm,arm,0,42,42,77,0,0,0,0,2,6.435,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WALK,Leg,leg,0,42,42,77,0,1,1,1,7,3.224,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,WALK,,,0,42,42,77,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,RUB,Arm,arm,0,43,43,27,0,0,0,0,7,5.086,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,RUB,Leg,leg,0,43,43,27,0,1,1,1,1,3.724,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,RUB,,,0,43,43,27,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TROT,Arm,arm,0,44,44,74,0,0,0,0,1,5.202,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TROT,Leg,leg,0,44,44,74,0,1,1,1,7,2.658,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TROT,,,0,44,44,74,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PAT,Arm,arm,0,45,45,18,0,0,0,0,7,3.652,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PAT,Leg,leg,0,45,45,18,0,1,1,1,1,3.391,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,PAT,,,0,45,45,18,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,STRUT,Arm,arm,0,46,46,69,0,0,0,0,2,8.001,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,STRUT,Leg,leg,0,46,46,69,0,1,1,1,7,3.09,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,STRUT,,,0,46,46,69,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRIP,Arm,arm,0,47,47,73,0,0,0,0,1,5.819,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRIP,Leg,leg,0,47,47,73,0,1,1,1,7,2.141,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRIP,,,0,47,47,73,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,WHIP,Arm,arm,0,48,48,38,0,0,0,0,7,3.053,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,WHIP,Leg,leg,0,48,48,38,0,1,1,1,1,2.423,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,WHIP,,,0,48,48,38,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRUDGE,Arm,arm,0,49,49,75,0,0,0,0,1,7.551,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRUDGE,Leg,leg,0,49,49,75,0,1,1,1,7,2.84,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,TRUDGE,,,0,49,49,75,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,KNEEL,Arm,arm,0,50,50,48,0,0,0,0,1,3.05,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,KNEEL,Leg,leg,0,50,50,48,0,1,1,1,7,3.388,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,KNEEL,,,0,50,50,48,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SNEAK,Arm,arm,0,51,51,60,0,0,0,0,3,4.649,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SNEAK,Leg,leg,0,51,51,60,0,1,1,1,7,2.438,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
leg,SNEAK,,,0,51,51,60,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,GRASP,Arm,arm,0,52,52,12,0,0,0,0,7,3.819,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,GRASP,Leg,leg,0,52,52,12,0,1,1,1,2,3.64,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,GRASP,,,0,52,52,12,,,,,,,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,HUG,Arm,arm,0,53,53,15,0,0,0,0,7,3.686,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
arm,HUG,Leg,leg,0,53,53,15,0,1,1,1,1,3.026,2018_Nov_01_1331,60.0702012431,verb_norming_L1-eng_no-translation,704,
