"expName","date","participant","trial","verb","category","rated_category","rating"
"verb_norming_L1swe","2018_Sep_12_1610",806,53,"höja","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,53,"höja","arm","Leg",3
"verb_norming_L1swe","2018_Sep_12_1610",806,54,"knipa","arm","Arm",3
"verb_norming_L1swe","2018_Sep_12_1610",806,54,"knipa","arm","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,55,"sprinta","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,55,"sprinta","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,56,"gnugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,56,"gnugga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,57,"rista","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,57,"rista","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,58,"binda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,58,"binda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,59,"krama","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,59,"krama","arm","Leg",3
"verb_norming_L1swe","2018_Sep_12_1610",806,60,"flacka","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,60,"flacka","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,61,"vada","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,61,"vada","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,62,"klappa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,62,"klappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,63,"signera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,63,"signera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,64,"borsta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,64,"borsta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,65,"rusa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,65,"rusa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,66,"skyffla",NA,"Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,66,"skyffla",NA,"Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,67,"putsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,67,"putsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,68,"fösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,68,"fösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,69,"kravla","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,69,"kravla","leg","Leg",2
"verb_norming_L1swe","2018_Sep_12_1610",806,70,"rota","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,70,"rota","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,71,"studsa","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,71,"studsa","leg","Leg",2
"verb_norming_L1swe","2018_Sep_12_1610",806,72,"sno","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,72,"sno","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,73,"hiva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,73,"hiva","arm","Leg",3
"verb_norming_L1swe","2018_Sep_12_1610",806,74,"trampa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,74,"trampa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,75,"skutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,75,"skutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,76,"kela","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,76,"kela","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,77,"vika","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,77,"vika","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,78,"springa","leg","Arm",3
"verb_norming_L1swe","2018_Sep_12_1610",806,78,"springa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,79,"knycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,79,"knycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,80,"svabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,80,"svabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,81,"lyfta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,81,"lyfta","arm","Leg",5
"verb_norming_L1swe","2018_Sep_12_1610",806,82,"trumma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,82,"trumma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,83,"sleva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,83,"sleva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,84,"flanera","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,84,"flanera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,85,"grabba","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,85,"grabba","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,86,"kila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,86,"kila","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,87,"rulla","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,87,"rulla","leg","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,88,"jogga","leg","Arm",2
"verb_norming_L1swe","2018_Sep_12_1610",806,88,"jogga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,89,"knivhugga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,89,"knivhugga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,90,"gräva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,90,"gräva","arm","Leg",3
"verb_norming_L1swe","2018_Sep_12_1610",806,91,"haffa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,91,"haffa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,92,"plocka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,92,"plocka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,93,"pinna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,93,"pinna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,94,"banka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,94,"banka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,95,"marschera","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,95,"marschera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,96,"smälla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,96,"smälla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,97,"skura","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,97,"skura","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,98,"fläta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,98,"fläta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,99,"stå","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,99,"stå","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,100,"vingla","leg","Arm",3
"verb_norming_L1swe","2018_Sep_12_1610",806,100,"vingla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,101,"ro","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,101,"ro","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,102,"torka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,102,"torka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,103,"koppla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,103,"koppla","arm","Leg",2
"verb_norming_L1swe","2018_Sep_12_1610",806,104,"löpa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,104,"löpa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,105,"slipa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,105,"slipa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,106,"röra","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,106,"röra","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,107,"irra","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,107,"irra","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,108,"vanka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,108,"vanka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,109,"stega","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,109,"stega","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,110,"klämma","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,110,"klämma","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,111,"knacka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,111,"knacka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,112,"knalla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,112,"knalla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,113,"tvätta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,113,"tvätta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,114,"daska","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,114,"daska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,115,"kliva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,115,"kliva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,116,"linka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,116,"linka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,117,"ta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,117,"ta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,118,"slunga","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,118,"slunga","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,119,"skrida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,119,"skrida","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,120,"vackla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,120,"vackla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,121,"nappa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,121,"nappa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,122,"pressa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,122,"pressa","arm","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,123,"stappla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,123,"stappla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,124,"ströva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,124,"ströva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,125,"linda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,125,"linda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,126,"kasta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,126,"kasta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,127,"ila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,127,"ila","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,128,"klicka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,128,"klicka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,129,"fila","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,129,"fila","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,130,"ränna","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,130,"ränna","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,131,"strutta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,131,"strutta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,132,"gnida","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,132,"gnida","arm","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,133,"knoga","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,133,"knoga","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,134,"smyga","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,134,"smyga","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,135,"gå","leg","Arm",3
"verb_norming_L1swe","2018_Sep_12_1610",806,135,"gå","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,136,"pilla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,136,"pilla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,137,"vira","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,137,"vira","arm","Leg",5
"verb_norming_L1swe","2018_Sep_12_1610",806,138,"svassa","leg","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,138,"svassa","leg","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,139,"stöta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,139,"stöta","arm","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,140,"släntra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,140,"släntra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,141,"putta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,141,"putta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,142,"nypa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,142,"nypa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,143,"ösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,143,"ösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,144,"knäa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,144,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,145,"håva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,145,"håva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,146,"rycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,146,"rycka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,147,"gestikulera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,147,"gestikulera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,148,"gripa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,148,"gripa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,149,"krypa","leg","Arm",5
"verb_norming_L1swe","2018_Sep_12_1610",806,149,"krypa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_12_1610",806,150,"klippa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,150,"klippa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,151,"kratsa","arm","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,151,"kratsa","arm","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,152,"repa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,152,"repa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,153,"klättra","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,153,"klättra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,154,"raspa","arm","Arm",4
"verb_norming_L1swe","2018_Sep_12_1610",806,154,"raspa","arm","Leg",4
"verb_norming_L1swe","2018_Sep_12_1610",806,155,"promenera","leg","Arm",3
"verb_norming_L1swe","2018_Sep_12_1610",806,155,"promenera","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,156,"dunka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,156,"dunka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,157,"karva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,157,"karva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,158,"slinta","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,158,"slinta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,159,"trycka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,159,"trycka","arm","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,160,"skära","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,160,"skära","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,161,"skynda","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,161,"skynda","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,162,"svepa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,162,"svepa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,163,"smeka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,163,"smeka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,164,"snubbla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,164,"snubbla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,165,"snärta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,165,"snärta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,166,"sparka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_12_1610",806,166,"sparka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_12_1610",806,167,"peta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,167,"peta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,168,"glida","leg","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,168,"glida","leg","Leg",1
"verb_norming_L1swe","2018_Sep_12_1610",806,169,"städa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_12_1610",806,169,"städa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,1,"signera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,1,"signera","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,2,"svassa","leg","Leg",5
"verb_norming_L1swe","2018_Sep_13_1321",807,2,"svassa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,3,"tvätta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,3,"tvätta","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,4,"vika","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,4,"vika","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,5,"raka","arm","Leg",4
"verb_norming_L1swe","2018_Sep_13_1321",807,5,"raka","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,6,"höja","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,6,"höja","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,7,"trycka","arm","Leg",3
"verb_norming_L1swe","2018_Sep_13_1321",807,7,"trycka","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,8,"fläta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,8,"fläta","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,9,"knoga","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,9,"knoga","leg","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,10,"pressa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,10,"pressa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,11,"sno","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,11,"sno","arm","Arm",2
"verb_norming_L1swe","2018_Sep_13_1321",807,12,"kila","leg","Leg",6
"verb_norming_L1swe","2018_Sep_13_1321",807,12,"kila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,13,"torka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,13,"torka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,14,"ila","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,14,"ila","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,15,"stappla","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,15,"stappla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,16,"skrida","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,16,"skrida","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,17,"knäa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,17,"knäa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,18,"koppla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,18,"koppla","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,19,"gripa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,19,"gripa","arm","Arm",5
"verb_norming_L1swe","2018_Sep_13_1321",807,20,"snava","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,20,"snava","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,21,"pilla","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,21,"pilla","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,22,"klå","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,22,"klå","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,23,"smeka","arm","Leg",2
"verb_norming_L1swe","2018_Sep_13_1321",807,23,"smeka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,24,"rusa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,24,"rusa","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,25,"ströva","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,25,"ströva","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,26,"putsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,26,"putsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,27,"plocka","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,27,"plocka","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,28,"sprinta","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,28,"sprinta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,29,"krypa","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,29,"krypa","leg","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,30,"binda","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,30,"binda","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,31,"stövla","leg","Leg",5
"verb_norming_L1swe","2018_Sep_13_1321",807,31,"stövla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,32,"krama","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,32,"krama","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,33,"vandra","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,33,"vandra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,34,"gestikulera","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,34,"gestikulera","arm","Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,35,"kela","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,35,"kela","arm","Arm",3
"verb_norming_L1swe","2018_Sep_13_1321",807,36,"knata","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,36,"knata","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,37,"rulta","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,37,"rulta","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,38,"skyffla",NA,"Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,38,"skyffla",NA,"Arm",6
"verb_norming_L1swe","2018_Sep_13_1321",807,39,"ösa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,39,"ösa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,40,"håva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,40,"håva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,41,"skrapa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,41,"skrapa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,42,"gräva","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,42,"gräva","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,43,"släntra","leg","Leg",3
"verb_norming_L1swe","2018_Sep_13_1321",807,43,"släntra","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,44,"rulla","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,44,"rulla","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,45,"linka","leg","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,45,"linka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,46,"fatta","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,46,"fatta","arm","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,47,"sparka","leg","Leg",7
"verb_norming_L1swe","2018_Sep_13_1321",807,47,"sparka","leg","Arm",1
"verb_norming_L1swe","2018_Sep_13_1321",807,48,"rafsa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,48,"rafsa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,49,"klippa","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,49,"klippa","arm","Arm",7
"verb_norming_L1swe","2018_Sep_13_1321",807,50,"daska","arm","Leg",1
"verb_norming_L1swe","2018_Sep_13_1321",807,50,"daska","arm","Arm",7
